Results Table 1,,,,,,,,,,,,,,,,,
,Specimen label,,,,,,,,,,,,,,,,
3,CF-UN-6,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Results Table 2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Time,Displacement,Force,,,,,,,,,,,,,,,
(s),(mm),(N),,,,,,,,,,,,,,,
0,0,0.0009,,,,,,,,,,,,,,,
0.02,0,-0.0015,,,,,,,,,,,,,,,
0.04,0.0002,-0.0006,,,,,,,,,,,,,,,
0.06,0.0004,0.0006,,,,,,,,,,,,,,,
0.08,0.0004,0.0006,,,,,,,,,,,,,,,
0.1,0.0006,-0.001,,,,,,,,,,,,,,,
0.12,0.0008,0.0003,,,,,,,,,,,,,,,
0.14,0.001,0.0028,,,,,,,,,,,,,,,
0.16,0.0015,0.0018,,,,,,,,,,,,,,,
0.18,0.0019,0.0008,,,,,,,,,,,,,,,
0.2,0.0023,-0.0002,,,,,,,,,,,,,,,
0.22,0.0025,0.0009,,,,,,,,,,,,,,,
0.24,0.0031,0.0021,,,,,,,,,,,,,,,
0.26,0.0033,-0.0013,,,,,,,,,,,,,,,
0.28,0.0037,-0.0018,,,,,,,,,,,,,,,
0.3,0.0042,0.0025,,,,,,,,,,,,,,,
0.32,0.0046,0.0031,,,,,,,,,,,,,,,
0.34,0.005,0.0023,,,,,,,,,,,,,,,
0.36,0.0054,-0.0015,,,,,,,,,,,,,,,
0.38,0.0056,-0.0018,,,,,,,,,,,,,,,
0.4,0.006,0.0017,,,,,,,,,,,,,,,
0.42,0.0065,0.002,,,,,,,,,,,,,,,
0.44,0.0069,0.0001,,,,,,,,,,,,,,,
0.46,0.0071,-0.0008,,,,,,,,,,,,,,,
0.48,0.0075,-0.0001,,,,,,,,,,,,,,,
0.5,0.0077,0.0015,,,,,,,,,,,,,,,
0.52,0.0081,0.0023,,,,,,,,,,,,,,,
0.54,0.0085,0.0005,,,,,,,,,,,,,,,
0.56,0.0087,0.0009,,,,,,,,,,,,,,,
0.58,0.0092,0.0007,,,,,,,,,,,,,,,
0.6,0.0096,0.0009,,,,,,,,,,,,,,,
0.62,0.0098,0.0012,,,,,,,,,,,,,,,
0.64,0.0102,-0.0012,,,,,,,,,,,,,,,
0.66,0.0106,0.0003,,,,,,,,,,,,,,,
0.68,0.0108,0.0015,,,,,,,,,,,,,,,
0.7,0.0112,0.001,,,,,,,,,,,,,,,
0.72,0.0117,0.0013,,,,,,,,,,,,,,,
0.74,0.0121,0.0006,,,,,,,,,,,,,,,
0.76,0.0123,0.0011,,,,,,,,,,,,,,,
0.78,0.0127,0.0001,,,,,,,,,,,,,,,
0.8,0.0131,-0.0009,,,,,,,,,,,,,,,
0.82,0.0133,-0.0003,,,,,,,,,,,,,,,
0.84,0.0137,0.0026,,,,,,,,,,,,,,,
0.86,0.0142,-0.0002,,,,,,,,,,,,,,,
0.88,0.0146,-0.0008,,,,,,,,,,,,,,,
0.9,0.0148,0,,,,,,,,,,,,,,,
0.92,0.0152,0.0016,,,,,,,,,,,,,,,
0.94,0.0156,0.0026,,,,,,,,,,,,,,,
0.96,0.0158,-0.0001,,,,,,,,,,,,,,,
0.98,0.0162,-0.0009,,,,,,,,,,,,,,,
1,0.0167,-0.0011,,,,,,,,,,,,,,,
1.02,0.0169,-0.0026,,,,,,,,,,,,,,,
1.04,0.0173,-0.0005,,,,,,,,,,,,,,,
1.06,0.0177,-0.002,,,,,,,,,,,,,,,
1.08,0.0179,-0.0012,,,,,,,,,,,,,,,
1.1,0.0183,0.0015,,,,,,,,,,,,,,,
1.12,0.0185,0.0016,,,,,,,,,,,,,,,
1.14,0.019,0.0014,,,,,,,,,,,,,,,
1.16,0.0194,0.0007,,,,,,,,,,,,,,,
1.18,0.0196,0.0014,,,,,,,,,,,,,,,
1.2,0.02,0.0007,,,,,,,,,,,,,,,
1.22,0.0204,0.0007,,,,,,,,,,,,,,,
1.24,0.0206,0.0001,,,,,,,,,,,,,,,
1.26,0.021,0.0003,,,,,,,,,,,,,,,
1.28,0.0212,0.0017,,,,,,,,,,,,,,,
1.3,0.0217,0,,,,,,,,,,,,,,,
1.32,0.0221,0.0016,,,,,,,,,,,,,,,
1.34,0.0223,0.0025,,,,,,,,,,,,,,,
1.36,0.0227,0.0025,,,,,,,,,,,,,,,
1.38,0.0231,0.0014,,,,,,,,,,,,,,,
1.4,0.0235,-0.0014,,,,,,,,,,,,,,,
1.42,0.0237,0.0005,,,,,,,,,,,,,,,
1.44,0.0242,0.0014,,,,,,,,,,,,,,,
1.46,0.0246,0.0008,,,,,,,,,,,,,,,
1.48,0.0248,0.0015,,,,,,,,,,,,,,,
1.5,0.0252,-0.0002,,,,,,,,,,,,,,,
1.52,0.0256,0.0011,,,,,,,,,,,,,,,
1.54,0.0258,0.0015,,,,,,,,,,,,,,,
1.56,0.0262,0.0004,,,,,,,,,,,,,,,
1.58,0.0267,0.0002,,,,,,,,,,,,,,,
1.6,0.0269,0.0013,,,,,,,,,,,,,,,
1.62,0.0273,0.0008,,,,,,,,,,,,,,,
1.64,0.0275,0.0008,,,,,,,,,,,,,,,
1.66,0.0279,0.0008,,,,,,,,,,,,,,,
1.68,0.0281,0.0009,,,,,,,,,,,,,,,
1.7,0.0285,0.0018,,,,,,,,,,,,,,,
1.72,0.029,0.0017,,,,,,,,,,,,,,,
1.74,0.0292,0.0014,,,,,,,,,,,,,,,
1.76,0.0296,0.0014,,,,,,,,,,,,,,,
1.78,0.0298,0,,,,,,,,,,,,,,,
