"TEST_HEADER_START","Data source","Date","Time","Start Timestamp","End Timestamp","Specimen identifier","TEST_HEADER_END","SPECIMEN_HEADER_START","Specimen type","Thickness (mm)","Area (sq mm)","Axial Gauge Length (mm)","Transverse Gauge Length (mm)","Grip Separation (mm)","SPECIMEN_HEADER_END","RESULTS_HEADER_START","Extension at 0.000 N (mm) ","Load at Break (N) ","Load at 0.00% Disp (N) ","RESULTS_HEADER_END"
"TEST_INFO_START","27-2026-01-08-16-10-42.mtwData","2026-01-08","16:10:42","2026-01-08 16:10:42.109","2026-01-08 16:10:42.164","27","TEST_INFO_END","SPECIMEN_INFO_START","Thickness",1.82,999999.9,7.6199994,7.6199994,27.810001,"SPECIMEN_INFO_END","RESULTS_INFO_START","0.001","-0.028","RESULTS_INFO_END"

"Time","Load (N)","Position (mm)","Control Out (V)"
1.0501250275410712,-0.06399978,0.0,-0.09461027
1.060125018004328,-0.067999765,0.0,-0.09338949
1.0701250084675848,-0.075999744,0.0,-0.09216871
1.0801249989308417,-0.07999973,0.0,-0.09094793
1.0901249893940985,-0.083999716,0.0,-0.089727156
1.1001249798573554,-0.09199968,0.0,-0.089727156
1.1101249703206122,-0.09999966,0.0,-0.0872856
1.120124960783869,-0.05599981,0.0,-0.0872856
1.1301249512471259,-0.067999765,0.0,-0.084844045
1.1401249417103827,-0.09199968,0.0,-0.084844045
1.150125051382929,-0.07999973,0.0,-0.08362327
1.160125041846186,-0.075999744,0.0,-0.08240249
1.1701250323094428,-0.0879997,0.0,-0.08118171
1.1801250227726996,-0.07199976,0.0,-0.079960935
1.1901250132359564,-0.07199976,0.0,-0.07874016
1.2001250036992133,-0.083999716,0.0,-0.07751938
1.21012499416247,-0.11199962,0.0,-0.0762986
1.220124984625727,-0.083999716,0.0,-0.075077824
1.2301249750889838,-0.083999716,0.0,-0.07385705
1.2401249655522406,-0.103999645,0.0,-0.07263627
1.2501249560154974,-0.083999716,0.0,-0.07141549
1.2601249464787543,-0.06399978,0.0,-0.070194714
1.2701250561513007,-0.083999716,0.0,-0.070194714
1.2801250466145575,-0.09999966,0.0,-0.06775316
1.2901250370778143,-0.09599967,0.0,-0.06775316
1.3001250275410712,-0.09999966,0.0,-0.0653116
1.310125018004328,-0.10799963,0.0,-0.0653116
1.3201250084675848,-0.09199968,0.0,-0.064090826
1.3301249989308417,-0.083999716,0.0,-0.06287005
1.3401249893940985,-0.09599967,0.0,-0.06164927
1.3501249798573554,-0.09199968,0.0,-0.060428493
1.3601249703206122,-0.083999716,0.0,-0.059207715
1.370124960783869,-0.09199968,0.0,-0.057986937
1.3801249512471259,-0.09999966,0.0,-0.05676616
1.3901249417103827,-0.0879997,0.0,-0.055545382
1.400125051382929,-0.083999716,0.0,-0.054324605
1.410125041846186,-0.11199962,0.0,-0.053103827
1.4201250323094428,-0.09599967,0.0,-0.05188305
1.4301250227726996,-0.09199968,0.0,-0.05066227
1.4401250132359564,-0.10799963,0.0,-0.049441494
1.4501250036992133,-0.1159996,0.0,-0.048220716
1.46012499416247,-0.09599967,0.0,-0.048220716
1.470124984625727,-0.103999645,0.0,-0.04577916
1.4801249750889838,-0.09599967,0.0,-0.04577916
1.4901249655522406,-0.09999966,0.0,-0.044558384
1.5001249560154974,-0.083999716,0.0,-0.043337606
1.5101249464787543,-0.11199962,0.0,-0.04211683
1.5201250561513007,-0.103999645,0.0,-0.04089605
1.5301250466145575,-0.0879997,0.0,-0.039675273
1.5401250370778143,-0.09199968,0.0,-0.038454495
1.5501250275410712,-0.09999966,0.0,-0.037233718
1.560125018004328,-0.09999966,0.0,-0.03601294
1.5701250084675848,-0.09599967,0.0,-0.034792162
1.5801249989308417,-0.11999959,0.0,-0.033571385
1.5901249893940985,-0.10799963,0.0,-0.032350607
1.6001249798573554,-0.0879997,0.0,-0.03112983
1.6101249703206122,-0.10799963,0.0,-0.029909052
1.620124960783869,-0.10799963,0.0,-0.028688274
1.6301249512471259,-0.10799963,0.0,-0.028688274
1.6401249417103827,-0.10799963,0.0,-0.026246719
1.650125051382929,-0.103999645,0.0,-0.026246719
1.660125041846186,-0.09999966,0.0,-0.025025941
1.6701250323094428,-0.09199968,0.0,-0.023805164
1.6801250227726996,-0.09999966,0.0,-0.022584386
1.6901250132359564,-0.11199962,0.0,-0.021363609
1.7001250036992133,-0.10799963,0.0,-0.02014283
1.71012499416247,-0.10799963,0.0,-0.018922053
1.720124984625727,-0.09999966,0.0,-0.017701276
1.7301249750889838,-0.09199968,0.0,-0.016480498
1.7401249655522406,-0.103999645,0.0,-0.01525972
1.7501249560154974,-0.1159996,0.0,-0.014038943
1.7601249464787543,-0.11999959,0.0,-0.012818165
1.7701250561513007,-0.10799963,0.0,-0.0115973875
1.7801250466145575,-0.1159996,0.0,-0.01037661
1.7901250370778143,-0.13199955,0.0,-0.009155832
1.8001250275410712,-0.10799963,0.0,-0.009155832
1.810125018004328,-0.09599967,0.0,-0.006714277
