Results Table 1,,,,,,,,,,,,,,,,,
,Specimen label,,,,,,,,,,,,,,,,
5,CF-CO-2,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Results Table 2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Time,Displacement,Force,,,,,,,,,,,,,,,
(s),(mm),(N),,,,,,,,,,,,,,,
0,0,0.0021,,,,,,,,,,,,,,,
0.02,0,0.0025,,,,,,,,,,,,,,,
0.04,0,-0.0001,,,,,,,,,,,,,,,
0.06,0,0,,,,,,,,,,,,,,,
0.08,0,0.0009,,,,,,,,,,,,,,,
0.1,0,-0.0009,,,,,,,,,,,,,,,
0.12,0,-0.0007,,,,,,,,,,,,,,,
0.14,0.0004,-0.0011,,,,,,,,,,,,,,,
0.16,0.0004,0.0008,,,,,,,,,,,,,,,
0.18,0.0004,0.0033,,,,,,,,,,,,,,,
0.2,0.0006,0.0008,,,,,,,,,,,,,,,
0.22,0.0008,-0.0001,,,,,,,,,,,,,,,
0.24,0.001,0.0011,,,,,,,,,,,,,,,
0.26,0.0015,-0.0002,,,,,,,,,,,,,,,
0.28,0.0019,-0.0014,,,,,,,,,,,,,,,
0.3,0.0023,-0.0011,,,,,,,,,,,,,,,
0.32,0.0029,0.0016,,,,,,,,,,,,,,,
0.34,0.0033,0.0001,,,,,,,,,,,,,,,
0.36,0.004,-0.0014,,,,,,,,,,,,,,,
0.38,0.0046,-0.0006,,,,,,,,,,,,,,,
0.4,0.005,0.0015,,,,,,,,,,,,,,,
0.42,0.0056,0.0011,,,,,,,,,,,,,,,
0.44,0.006,-0.001,,,,,,,,,,,,,,,
0.46,0.0065,-0.0014,,,,,,,,,,,,,,,
0.48,0.0069,0,,,,,,,,,,,,,,,
0.5,0.0073,-0.0001,,,,,,,,,,,,,,,
0.52,0.0077,-0.0015,,,,,,,,,,,,,,,
0.54,0.0081,-0.0005,,,,,,,,,,,,,,,
0.56,0.0085,0.0007,,,,,,,,,,,,,,,
0.58,0.009,-0.0013,,,,,,,,,,,,,,,
0.6,0.0094,-0.0012,,,,,,,,,,,,,,,
0.62,0.0098,-0.0006,,,,,,,,,,,,,,,
0.64,0.0102,-0.0015,,,,,,,,,,,,,,,
0.66,0.0106,-0.0011,,,,,,,,,,,,,,,
0.68,0.0108,-0.0011,,,,,,,,,,,,,,,
0.7,0.0112,-0.0004,,,,,,,,,,,,,,,
0.72,0.0117,-0.0003,,,,,,,,,,,,,,,
0.74,0.0121,-0.0018,,,,,,,,,,,,,,,
0.76,0.0125,-0.0004,,,,,,,,,,,,,,,
0.78,0.0127,0.0008,,,,,,,,,,,,,,,
0.8,0.0131,-0.0004,,,,,,,,,,,,,,,
0.82,0.0135,-0.001,,,,,,,,,,,,,,,
0.84,0.014,-0.001,,,,,,,,,,,,,,,
0.86,0.0142,-0.0012,,,,,,,,,,,,,,,
0.88,0.0146,-0.0007,,,,,,,,,,,,,,,
0.9,0.015,-0.0023,,,,,,,,,,,,,,,
0.92,0.0152,-0.0013,,,,,,,,,,,,,,,
0.94,0.0156,0.0013,,,,,,,,,,,,,,,
0.96,0.016,-0.0004,,,,,,,,,,,,,,,
0.98,0.0162,-0.0011,,,,,,,,,,,,,,,
1,0.0167,-0.0011,,,,,,,,,,,,,,,
1.02,0.0171,0,,,,,,,,,,,,,,,
1.04,0.0173,-0.0009,,,,,,,,,,,,,,,
1.06,0.0177,-0.0022,,,,,,,,,,,,,,,
1.08,0.0179,-0.0004,,,,,,,,,,,,,,,
1.1,0.0183,-0.0001,,,,,,,,,,,,,,,
1.12,0.0187,-0.0004,,,,,,,,,,,,,,,
1.14,0.019,0.0003,,,,,,,,,,,,,,,
1.16,0.0194,0.0014,,,,,,,,,,,,,,,
1.18,0.0196,0.0003,,,,,,,,,,,,,,,
1.2,0.02,0.0002,,,,,,,,,,,,,,,
1.22,0.0204,-0.0008,,,,,,,,,,,,,,,
1.24,0.0208,-0.0011,,,,,,,,,,,,,,,
1.26,0.021,0.0006,,,,,,,,,,,,,,,
1.28,0.0215,-0.0007,,,,,,,,,,,,,,,
1.3,0.0219,0.0001,,,,,,,,,,,,,,,
1.32,0.0221,0.0027,,,,,,,,,,,,,,,
1.34,0.0225,0.0011,,,,,,,,,,,,,,,
1.36,0.0229,0.0017,,,,,,,,,,,,,,,
1.38,0.0233,0.0016,,,,,,,,,,,,,,,
1.4,0.0235,-0.0004,,,,,,,,,,,,,,,
1.42,0.024,0.0012,,,,,,,,,,,,,,,
1.44,0.0244,-0.0009,,,,,,,,,,,,,,,
1.46,0.0246,0.0007,,,,,,,,,,,,,,,
1.48,0.025,0.0016,,,,,,,,,,,,,,,
1.5,0.0254,0.0008,,,,,,,,,,,,,,,
1.52,0.0256,0.0011,,,,,,,,,,,,,,,
1.54,0.026,0.0004,,,,,,,,,,,,,,,
1.56,0.0262,0.0019,,,,,,,,,,,,,,,
1.58,0.0267,0.0018,,,,,,,,,,,,,,,
1.6,0.0271,-0.0004,,,,,,,,,,,,,,,
1.62,0.0273,0,,,,,,,,,,,,,,,
1.64,0.0275,0.0016,,,,,,,,,,,,,,,
1.66,0.0279,-0.0002,,,,,,,,,,,,,,,
1.68,0.0283,0.0007,,,,,,,,,,,,,,,
1.7,0.0285,0.0016,,,,,,,,,,,,,,,
1.72,0.0287,0.0007,,,,,,,,,,,,,,,
1.74,0.0292,0.0018,,,,,,,,,,,,,,,
1.76,0.0296,0.0008,,,,,,,,,,,,,,,
1.78,0.0298,0.001,,,,,,,,,,,,,,,
1.8,0.03,0.0007,,,,,,,,,,,,,,,
1.82,0.0304,-0.0005,,,,,,,,,,,,,,,
1.84,0.0308,0.0004,,,,,,,,,,,,,,,
1.86,0.031,0.0007,,,,,,,,,,,,,,,
1.88,0.0315,-0.0001,,,,,,,,,,,,,,,
1.9,0.0319,0.0005,,,,,,,,,,,,,,,
1.92,0.0323,0.0017,,,,,,,,,,,,,,,
1.94,0.0325,0.0009,,,,,,,,,,,,,,,
1.96,0.0329,0.0015,,,,,,,,,,,,,,,
1.98,0.0333,0.0003,,,,,,,,,,,,,,,
2,0.0335,0.0005,,,,,,,,,,,,,,,
2.02,0.034,0.0016,,,,,,,,,,,,,,,
2.04,0.0342,0.0004,,,,,,,,,,,,,,,
2.06,0.0346,0.0009,,,,,,,,,,,,,,,
2.08,0.035,0.001,,,,,,,,,,,,,,,
2.1,0.0352,0.0009,,,,,,,,,,,,,,,
2.12,0.0356,0.0008,,,,,,,,,,,,,,,
2.14,0.0358,0,,,,,,,,,,,,,,,
2.16,0.0362,0.001,,,,,,,,,,,,,,,
2.18,0.0365,0.0009,,,,,,,,,,,,,,,
2.2,0.0369,-0.0016,,,,,,,,,,,,,,,
2.22,0.0371,0.0003,,,,,,,,,,,,,,,
2.24,0.0375,0.0009,,,,,,,,,,,,,,,
2.26,0.0377,0.0003,,,,,,,,,,,,,,,
2.28,0.0379,-0.0001,,,,,,,,,,,,,,,
2.3,0.0383,0.0014,,,,,,,,,,,,,,,
2.32,0.0385,0.0011,,,,,,,,,,,,,,,
2.34,0.039,0.0012,,,,,,,,,,,,,,,
2.36,0.0394,0.0014,,,,,,,,,,,,,,,
2.38,0.0396,0.0013,,,,,,,,,,,,,,,
2.4,0.04,0.0016,,,,,,,,,,,,,,,
2.42,0.0402,-0.0009,,,,,,,,,,,,,,,
2.44,0.0406,0.0004,,,,,,,,,,,,,,,
2.46,0.0408,0.0004,,,,,,,,,,,,,,,
2.48,0.0412,0.0007,,,,,,,,,,,,,,,
2.5,0.0417,0.0018,,,,,,,,,,,,,,,
2.52,0.0419,0.0007,,,,,,,,,,,,,,,
2.54,0.0423,0.0012,,,,,,,,,,,,,,,
2.56,0.0425,0.0028,,,,,,,,,,,,,,,
2.58,0.0429,0.001,,,,,,,,,,,,,,,
2.6,0.0433,0.0016,,,,,,,,,,,,,,,
2.62,0.0435,0.0017,,,,,,,,,,,,,,,
2.64,0.044,0.0005,,,,,,,,,,,,,,,
2.66,0.0442,0.0012,,,,,,,,,,,,,,,
2.68,0.0446,0.0011,,,,,,,,,,,,,,,
2.7,0.0448,0.0015,,,,,,,,,,,,,,,
2.72,0.0452,0.002,,,,,,,,,,,,,,,
2.74,0.0456,0.001,,,,,,,,,,,,,,,
2.76,0.0458,0.0021,,,,,,,,,,,,,,,
2.78,0.0462,0.0019,,,,,,,,,,,,,,,
2.8,0.0467,0.0007,,,,,,,,,,,,,,,
2.82,0.0469,0.0004,,,,,,,,,,,,,,,
2.84,0.0473,0.0004,,,,,,,,,,,,,,,
2.86,0.0475,0.0018,,,,,,,,,,,,,,,
2.88,0.0479,0.0029,,,,,,,,,,,,,,,
2.9,0.0483,0.0001,,,,,,,,,,,,,,,
2.92,0.0485,0.0023,,,,,,,,,,,,,,,
2.94,0.0487,0.0018,,,,,,,,,,,,,,,
2.96,0.0492,-0.0001,,,,,,,,,,,,,,,
2.98,0.0496,0.0014,,,,,,,,,,,,,,,
3,0.0498,0.0005,,,,,,,,,,,,,,,
3.02,0.0502,0.0011,,,,,,,,,,,,,,,
3.04,0.0504,0.0009,,,,,,,,,,,,,,,
3.06,0.0508,0.0011,,,,,,,,,,,,,,,
3.08,0.0512,0.0015,,,,,,,,,,,,,,,
3.1,0.0515,0.0027,,,,,,,,,,,,,,,
3.12,0.0519,0.002,,,,,,,,,,,,,,,
3.14,0.0523,0.0018,,,,,,,,,,,,,,,
3.16,0.0527,0.0019,,,,,,,,,,,,,,,
3.18,0.0531,0.0009,,,,,,,,,,,,,,,
3.2,0.0533,0.0015,,,,,,,,,,,,,,,
3.22,0.0537,0,,,,,,,,,,,,,,,
3.24,0.0542,0.0016,,,,,,,,,,,,,,,
3.26,0.0544,0.0016,,,,,,,,,,,,,,,
3.28,0.0548,0.0007,,,,,,,,,,,,,,,
3.3,0.055,0.0021,,,,,,,,,,,,,,,
3.32,0.0554,0.0022,,,,,,,,,,,,,,,
3.34,0.0558,0.0015,,,,,,,,,,,,,,,
3.36,0.0562,0.0015,,,,,,,,,,,,,,,
3.38,0.0565,0.002,,,,,,,,,,,,,,,
3.4,0.0569,0.0019,,,,,,,,,,,,,,,
3.42,0.0571,0.0007,,,,,,,,,,,,,,,
3.44,0.0575,0.0012,,,,,,,,,,,,,,,
3.46,0.0579,0.0016,,,,,,,,,,,,,,,
3.48,0.0581,0.0017,,,,,,,,,,,,,,,
3.5,0.0585,0.0017,,,,,,,,,,,,,,,
3.52,0.059,0.0014,,,,,,,,,,,,,,,
3.54,0.0592,0.0021,,,,,,,,,,,,,,,
3.56,0.0596,0.0012,,,,,,,,,,,,,,,
3.58,0.06,0.0023,,,,,,,,,,,,,,,
3.6,0.0602,0.0006,,,,,,,,,,,,,,,
3.62,0.0606,0.0003,,,,,,,,,,,,,,,
3.64,0.0608,0.0009,,,,,,,,,,,,,,,
3.66,0.0612,-0.0006,,,,,,,,,,,,,,,
3.68,0.0617,0.0024,,,,,,,,,,,,,,,
3.7,0.0621,0.0012,,,,,,,,,,,,,,,
3.72,0.0623,0.0004,,,,,,,,,,,,,,,
3.74,0.0627,0.0019,,,,,,,,,,,,,,,
3.76,0.0631,0.0021,,,,,,,,,,,,,,,
3.78,0.0633,0.0013,,,,,,,,,,,,,,,
3.8,0.0637,0.0008,,,,,,,,,,,,,,,
3.82,0.064,0.001,,,,,,,,,,,,,,,
3.84,0.0644,0.0001,,,,,,,,,,,,,,,
3.86,0.0646,0.0008,,,,,,,,,,,,,,,
3.88,0.065,0.0002,,,,,,,,,,,,,,,
3.9,0.0652,0.0016,,,,,,,,,,,,,,,
3.92,0.0656,0.0002,,,,,,,,,,,,,,,
3.94,0.066,0.0015,,,,,,,,,,,,,,,
3.96,0.0662,0.0017,,,,,,,,,,,,,,,
3.98,0.0667,-0.0001,,,,,,,,,,,,,,,
4,0.0669,0.0003,,,,,,,,,,,,,,,
4.02,0.0673,0.0012,,,,,,,,,,,,,,,
4.04,0.0677,0.0001,,,,,,,,,,,,,,,
4.06,0.0679,0.0019,,,,,,,,,,,,,,,
4.08,0.0681,0.001,,,,,,,,,,,,,,,
4.1,0.0685,0.001,,,,,,,,,,,,,,,
4.12,0.0687,0.0015,,,,,,,,,,,,,,,
4.14,0.0692,0.0008,,,,,,,,,,,,,,,
4.16,0.0696,0.0007,,,,,,,,,,,,,,,
4.18,0.0698,0.0009,,,,,,,,,,,,,,,
4.2,0.0702,0.0003,,,,,,,,,,,,,,,
4.22,0.0704,0.0002,,,,,,,,,,,,,,,
4.24,0.0708,0.0006,,,,,,,,,,,,,,,
4.26,0.0712,0.0014,,,,,,,,,,,,,,,
4.28,0.0717,0.0014,,,,,,,,,,,,,,,
4.3,0.0719,-0.0001,,,,,,,,,,,,,,,
4.32,0.0723,0.0002,,,,,,,,,,,,,,,
4.34,0.0727,0.0021,,,,,,,,,,,,,,,
4.36,0.0729,-0.0003,,,,,,,,,,,,,,,
4.38,0.0733,0.0013,,,,,,,,,,,,,,,
4.4,0.0735,0.0006,,,,,,,,,,,,,,,
4.42,0.074,-0.0007,,,,,,,,,,,,,,,
4.44,0.0742,0.0017,,,,,,,,,,,,,,,
4.46,0.0746,0.0014,,,,,,,,,,,,,,,
4.48,0.0748,0.0011,,,,,,,,,,,,,,,
4.5,0.0752,0.0007,,,,,,,,,,,,,,,
4.52,0.0756,0.0002,,,,,,,,,,,,,,,
4.54,0.0758,0.0013,,,,,,,,,,,,,,,
4.56,0.076,0.0015,,,,,,,,,,,,,,,
4.58,0.0765,0.0004,,,,,,,,,,,,,,,
4.6,0.0767,0.0006,,,,,,,,,,,,,,,
4.62,0.0771,0.0014,,,,,,,,,,,,,,,
4.64,0.0773,0.0015,,,,,,,,,,,,,,,
4.66,0.0777,0.0019,,,,,,,,,,,,,,,
4.68,0.0779,0.0012,,,,,,,,,,,,,,,
4.7,0.0783,0.0013,,,,,,,,,,,,,,,
4.72,0.0785,0.001,,,,,,,,,,,,,,,
4.74,0.079,-0.0001,,,,,,,,,,,,,,,
4.76,0.0792,0.002,,,,,,,,,,,,,,,
4.78,0.0796,0.0019,,,,,,,,,,,,,,,
4.8,0.08,0.0009,,,,,,,,,,,,,,,
4.82,0.0802,0.002,,,,,,,,,,,,,,,
4.84,0.0806,0.0012,,,,,,,,,,,,,,,
4.86,0.0808,0.0021,,,,,,,,,,,,,,,
4.88,0.0812,0.0021,,,,,,,,,,,,,,,
4.9,0.0815,0.0003,,,,,,,,,,,,,,,
4.92,0.0819,0.0015,,,,,,,,,,,,,,,
4.94,0.0823,0.0012,,,,,,,,,,,,,,,
4.96,0.0825,0.0009,,,,,,,,,,,,,,,
4.98,0.0829,0.0003,,,,,,,,,,,,,,,
5,0.0831,0.0015,,,,,,,,,,,,,,,
5.02,0.0835,0.0006,,,,,,,,,,,,,,,
5.04,0.084,0.0023,,,,,,,,,,,,,,,
5.06,0.0842,0.002,,,,,,,,,,,,,,,
5.08,0.0846,0.0017,,,,,,,,,,,,,,,
5.1,0.0848,0.0011,,,,,,,,,,,,,,,
5.12,0.0852,0,,,,,,,,,,,,,,,
5.14,0.0856,0.0025,,,,,,,,,,,,,,,
5.16,0.0858,0.0024,,,,,,,,,,,,,,,
5.18,0.0862,0.0009,,,,,,,,,,,,,,,
5.2,0.0865,0.0017,,,,,,,,,,,,,,,
5.22,0.0869,0.0011,,,,,,,,,,,,,,,
5.24,0.0873,0.0015,,,,,,,,,,,,,,,
5.26,0.0875,0.0016,,,,,,,,,,,,,,,
5.28,0.0877,0.0022,,,,,,,,,,,,,,,
5.3,0.0881,0.0033,,,,,,,,,,,,,,,
5.32,0.0885,0.0025,,,,,,,,,,,,,,,
5.34,0.0887,0.0019,,,,,,,,,,,,,,,
5.36,0.0892,0.0028,,,,,,,,,,,,,,,
5.38,0.0896,0.0017,,,,,,,,,,,,,,,
5.4,0.0898,0.0023,,,,,,,,,,,,,,,
5.42,0.0902,0.0034,,,,,,,,,,,,,,,
5.44,0.0906,0.0025,,,,,,,,,,,,,,,
5.46,0.0908,0.0029,,,,,,,,,,,,,,,
5.48,0.0912,0.0028,,,,,,,,,,,,,,,
5.5,0.0917,0.0025,,,,,,,,,,,,,,,
5.52,0.0919,0.0018,,,,,,,,,,,,,,,
5.54,0.0923,0.0007,,,,,,,,,,,,,,,
5.56,0.0925,0.0024,,,,,,,,,,,,,,,
5.58,0.0929,0.0041,,,,,,,,,,,,,,,
5.6,0.0933,0.0011,,,,,,,,,,,,,,,
5.62,0.0935,0.0023,,,,,,,,,,,,,,,
5.64,0.094,0.0017,,,,,,,,,,,,,,,
5.66,0.0942,0.0031,,,,,,,,,,,,,,,
5.68,0.0946,0.0039,,,,,,,,,,,,,,,
5.7,0.095,0.0037,,,,,,,,,,,,,,,
5.72,0.0952,0.0025,,,,,,,,,,,,,,,
5.74,0.0956,0.0024,,,,,,,,,,,,,,,
5.76,0.096,0.0035,,,,,,,,,,,,,,,
5.78,0.0962,0.0031,,,,,,,,,,,,,,,
5.8,0.0967,0.0028,,,,,,,,,,,,,,,
5.82,0.0971,0.0012,,,,,,,,,,,,,,,
5.84,0.0973,0.0032,,,,,,,,,,,,,,,
5.86,0.0977,0.0037,,,,,,,,,,,,,,,
5.88,0.0979,0.0025,,,,,,,,,,,,,,,
5.9,0.0983,0.0024,,,,,,,,,,,,,,,
5.92,0.0987,0.0015,,,,,,,,,,,,,,,
5.94,0.099,0.003,,,,,,,,,,,,,,,
5.96,0.0994,0.0028,,,,,,,,,,,,,,,
5.98,0.0998,0.0019,,,,,,,,,,,,,,,
6,0.1,0.0032,,,,,,,,,,,,,,,
6.02,0.1004,0.0042,,,,,,,,,,,,,,,
6.04,0.1008,0.0027,,,,,,,,,,,,,,,
6.06,0.101,0.003,,,,,,,,,,,,,,,
6.08,0.1015,0.0027,,,,,,,,,,,,,,,
6.1,0.1019,0.0026,,,,,,,,,,,,,,,
6.12,0.1021,0.0033,,,,,,,,,,,,,,,
6.14,0.1025,0.003,,,,,,,,,,,,,,,
6.16,0.1029,0.0025,,,,,,,,,,,,,,,
6.18,0.1031,0.0029,,,,,,,,,,,,,,,
