Results Table 1,,,,,,,,,,,,,,,,,
,Specimen label,,,,,,,,,,,,,,,,
1,CF-CO-4,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Results Table 2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Time,Displacement,Force,,,,,,,,,,,,,,,
(s),(mm),(N),,,,,,,,,,,,,,,
0,0,-0.0002,,,,,,,,,,,,,,,
0.02,0,-0.0007,,,,,,,,,,,,,,,
0.04,0,-0.0008,,,,,,,,,,,,,,,
0.06,0,-0.0001,,,,,,,,,,,,,,,
0.08,0,0.002,,,,,,,,,,,,,,,
0.1,0.0004,0.001,,,,,,,,,,,,,,,
0.12,0.0004,-0.0002,,,,,,,,,,,,,,,
0.14,0.0006,0.0007,,,,,,,,,,,,,,,
0.16,0.0008,0.0025,,,,,,,,,,,,,,,
0.18,0.001,0.0026,,,,,,,,,,,,,,,
0.2,0.0012,-0.0015,,,,,,,,,,,,,,,
0.22,0.0015,-0.0001,,,,,,,,,,,,,,,
0.24,0.0019,-0.0007,,,,,,,,,,,,,,,
0.26,0.0021,0.0007,,,,,,,,,,,,,,,
0.28,0.0025,0.0014,,,,,,,,,,,,,,,
0.3,0.0027,-0.0002,,,,,,,,,,,,,,,
0.32,0.0031,0.0011,,,,,,,,,,,,,,,
0.34,0.0033,0.0019,,,,,,,,,,,,,,,
0.36,0.004,0.0008,,,,,,,,,,,,,,,
0.38,0.0042,0.0014,,,,,,,,,,,,,,,
0.4,0.0046,0.0001,,,,,,,,,,,,,,,
0.42,0.005,-0.0014,,,,,,,,,,,,,,,
0.44,0.0054,0.0004,,,,,,,,,,,,,,,
0.46,0.0058,0.0006,,,,,,,,,,,,,,,
0.48,0.0062,0.0002,,,,,,,,,,,,,,,
0.5,0.0067,0.0001,,,,,,,,,,,,,,,
0.52,0.0071,-0.0007,,,,,,,,,,,,,,,
0.54,0.0075,0.0015,,,,,,,,,,,,,,,
0.56,0.0079,0.0026,,,,,,,,,,,,,,,
0.58,0.0083,-0.0001,,,,,,,,,,,,,,,
0.6,0.0087,0.0003,,,,,,,,,,,,,,,
0.62,0.0092,-0.0003,,,,,,,,,,,,,,,
0.64,0.0096,-0.0005,,,,,,,,,,,,,,,
0.66,0.01,0.0003,,,,,,,,,,,,,,,
0.68,0.0104,-0.0001,,,,,,,,,,,,,,,
0.7,0.0108,0.0019,,,,,,,,,,,,,,,
0.72,0.0112,0.0016,,,,,,,,,,,,,,,
0.74,0.0117,-0.0001,,,,,,,,,,,,,,,
0.76,0.0121,0.0016,,,,,,,,,,,,,,,
0.78,0.0125,0.0014,,,,,,,,,,,,,,,
0.8,0.0129,0.0001,,,,,,,,,,,,,,,
0.82,0.0131,0,,,,,,,,,,,,,,,
