"TEST_HEADER_START","Data source","Date","Time","Start Timestamp","End Timestamp","Specimen identifier","TEST_HEADER_END","SPECIMEN_HEADER_START","Specimen type","Thickness (mm)","Area (sq mm)","Axial Gauge Length (mm)","Transverse Gauge Length (mm)","Grip Separation (mm)","SPECIMEN_HEADER_END","RESULTS_HEADER_START","Extension at 0.000 N (mm) ","Load at Break (N) ","Load at 0.00% Disp (N) ","RESULTS_HEADER_END"
"TEST_INFO_START","4-2026-01-08-11-17-37.mtwData","2026-01-08","11:17:37","2026-01-08 11:17:37.287","2026-01-08 11:17:37.352","4","TEST_INFO_END","SPECIMEN_INFO_START","Thickness",1.82,999999.9,7.6199994,7.6199994,27.810001,"SPECIMEN_INFO_END","RESULTS_INFO_START","0.000","0.024","RESULTS_INFO_END"

"Time","Load (N)","Position (mm)","Control Out (V)"
1.0301250466145575,0.04399985,0.0,0.12635049
1.0401250370778143,0.051999822,0.0,0.12757127
1.0501250275410712,0.023999918,0.0,0.12879205
1.060125018004328,0.039999865,0.0,0.13001283
1.0701250084675848,0.047999837,0.0,0.1312336
1.0801249989308417,0.027999906,0.0,0.13245438
1.0901249893940985,0.05599981,0.0,0.13367516
1.1001249798573554,0.075999744,0.0,0.13367516
1.1101249703206122,0.07199976,0.0,0.13611671
1.120124960783869,0.059999794,0.0,0.13611671
1.1301249512471259,0.06399978,0.0,0.13733749
1.1401249417103827,0.051999822,0.0,0.13855827
1.150125051382929,0.019999932,0.0,0.13977905
1.160125041846186,0.03199989,0.0,0.14099982
1.1701250323094428,0.039999865,0.0,0.1422206
1.1801250227726996,0.039999865,0.0,0.14344138
1.1901250132359564,0.051999822,0.0,0.14466216
1.2001250036992133,0.04399985,0.0,0.14588293
1.21012499416247,0.051999822,0.0,0.14710371
1.220124984625727,0.023999918,0.0,0.14832449
1.2301249750889838,0.03599988,0.0,0.14954527
1.2401249655522406,0.06399978,0.0,0.15076604
1.2501249560154974,0.07199976,0.0,0.15198682
1.2601249464787543,0.067999765,0.0,0.1532076
1.2701250561513007,0.07199976,0.0,0.1532076
1.2801250466145575,0.06399978,0.0,0.15564916
1.2901250370778143,0.047999837,0.0,0.15564916
1.3001250275410712,0.047999837,0.0,0.15686993
1.310125018004328,0.051999822,0.0,0.15809071
1.3201250084675848,0.039999865,6.7370755E-5,0.15931149
1.3301249989308417,0.04399985,6.7370755E-5,0.16053227
1.3401249893940985,0.047999837,6.7370755E-5,0.16175304
1.3501249798573554,0.019999932,6.7370755E-5,0.16297382
1.3601249703206122,0.019999932,6.7370755E-5,0.16297382
1.370124960783869,0.059999794,6.7370755E-5,0.16541538
1.3801249512471259,0.067999765,6.7370755E-5,0.16541538
1.3901249417103827,0.06399978,6.7370755E-5,0.16785693
1.400125051382929,0.06399978,6.7370755E-5,0.16785693
1.410125041846186,0.07999973,6.7370755E-5,0.16907771
1.4201250323094428,0.059999794,6.7370755E-5,0.17029849
1.4301250227726996,0.047999837,6.7370755E-5,0.17151926
1.4401250132359564,0.06399978,6.7370755E-5,0.17274004
1.4501250036992133,0.075999744,6.7370755E-5,0.17396082
1.46012499416247,0.051999822,6.7370755E-5,0.1751816
1.470124984625727,0.075999744,6.7370755E-5,0.17640238
1.4801249750889838,0.051999822,6.7370755E-5,0.17762315
1.4901249655522406,0.04399985,6.7370755E-5,0.17884393
1.5001249560154974,0.03199989,6.7370755E-5,0.18006471
1.5101249464787543,0.047999837,6.7370755E-5,0.18128549
1.5201250561513007,0.039999865,6.7370755E-5,0.18250626
1.5301250466145575,0.03599988,6.7370755E-5,0.18250626
1.5401250370778143,0.07199976,6.7370755E-5,0.18494782
1.5501250275410712,0.083999716,6.7370755E-5,0.18494782
1.560125018004328,0.06399978,6.7370755E-5,0.18738937
1.5701250084675848,0.051999822,6.7370755E-5,0.18738937
1.5801249989308417,0.067999765,6.7370755E-5,0.18861015
1.5901249893940985,0.07199976,6.7370755E-5,0.18983093
1.6001249798573554,0.051999822,6.7370755E-5,0.1910517
1.6101249703206122,0.075999744,6.7370755E-5,0.19227248
1.620124960783869,0.0879997,6.7370755E-5,0.19349326
1.6301249512471259,0.051999822,6.7370755E-5,0.19471404
1.6401249417103827,0.06399978,6.7370755E-5,0.19593482
1.650125051382929,0.04399985,6.7370755E-5,0.1971556
1.660125041846186,0.04399985,6.7370755E-5,0.19837637
1.6701250323094428,0.05599981,6.7370755E-5,0.19959715
1.6801250227726996,0.051999822,6.7370755E-5,0.20081793
1.6901250132359564,0.059999794,6.7370755E-5,0.2020387
